country,year,sex,age,suicides_no,population,country-year
Guatemala,2011,female,55-74 years,5,563744,Guatemala2011
Guatemala,2011,female,75+ years,1,144272,Guatemala2011
Guatemala,2011,female,5-14 years,12,1886847,Guatemala2011
Guatemala,2011,female,35-54 years,8,1314716,Guatemala2011
Guatemala,2011,male,5-14 years,5,1963745,Guatemala2011
Guatemala,2012,male,15-24 years,118,1629819,Guatemala2012
Guatemala,2012,male,55-74 years,34,490894,Guatemala2012
Guatemala,2012,male,35-54 years,77,1142067,Guatemala2012
Guatemala,2012,male,75+ years,8,122325,Guatemala2012
Guatemala,2012,male,25-34 years,61,1153737,Guatemala2012
Guatemala,2012,female,15-24 years,63,1603593,Guatemala2012
Guatemala,2012,female,25-34 years,20,1216962,Guatemala2012
Guatemala,2012,female,35-54 years,12,1364473,Guatemala2012
Guatemala,2012,female,55-74 years,5,584720,Guatemala2012
Guatemala,2012,female,75+ years,1,150302,Guatemala2012
Guatemala,2012,male,5-14 years,12,1977712,Guatemala2012
Guatemala,2012,female,5-14 years,9,1898821,Guatemala2012
Guatemala,2013,male,15-24 years,124,1672018,Guatemala2013
Guatemala,2013,male,35-54 years,83,1189282,Guatemala2013
Guatemala,2013,male,25-34 years,79,1190771,Guatemala2013
Guatemala,2013,male,55-74 years,31,505337,Guatemala2013
Guatemala,2013,male,75+ years,6,126586,Guatemala2013
Guatemala,2013,female,15-24 years,73,1640626,Guatemala2013
Guatemala,2013,female,25-34 years,26,1248143,Guatemala2013
Guatemala,2013,female,35-54 years,12,1416674,Guatemala2013
Guatemala,2013,female,5-14 years,10,1904849,Guatemala2013
Guatemala,2013,female,55-74 years,3,606295,Guatemala2013
Guatemala,2013,male,5-14 years,8,1985171,Guatemala2013
Guatemala,2013,female,75+ years,0,156126,Guatemala2013
Guatemala,2014,male,35-54 years,101,1240265,Guatemala2014
Guatemala,2014,male,55-74 years,39,520628,Guatemala2014
Guatemala,2014,male,25-34 years,87,1228328,Guatemala2014
Guatemala,2014,male,15-24 years,116,1713439,Guatemala2014
Guatemala,2014,male,75+ years,7,130569,Guatemala2014
Guatemala,2014,female,15-24 years,85,1676831,Guatemala2014
Guatemala,2014,female,25-34 years,32,1279793,Guatemala2014
Guatemala,2014,female,55-74 years,8,629002,Guatemala2014
Guatemala,2014,female,35-54 years,18,1471960,Guatemala2014
Guatemala,2014,female,5-14 years,13,1906536,Guatemala2014
Guatemala,2014,male,5-14 years,6,1987907,Guatemala2014
Guatemala,2014,female,75+ years,0,161932,Guatemala2014
Guatemala,2015,male,15-24 years,125,1753669,Guatemala2015
Guatemala,2015,male,25-34 years,86,1267501,Guatemala2015
Guatemala,2015,male,35-54 years,87,1295156,Guatemala2015
Guatemala,2015,male,75+ years,9,134357,Guatemala2015
Guatemala,2015,male,55-74 years,32,537002,Guatemala2015
Guatemala,2015,female,15-24 years,83,1711787,Guatemala2015
Guatemala,2015,female,75+ years,3,167861,Guatemala2015
Guatemala,2015,female,25-34 years,19,1313068,Guatemala2015
Guatemala,2015,female,35-54 years,20,1530419,Guatemala2015
Guatemala,2015,female,55-74 years,6,653079,Guatemala2015
Guatemala,2015,female,5-14 years,13,1906150,Guatemala2015
Guatemala,2015,male,5-14 years,11,1988348,Guatemala2015
Guyana,1988,male,25-34 years,15,60519,Guyana1988
Guyana,1988,male,35-54 years,12,58974,Guyana1988
Guyana,1988,male,15-24 years,12,84290,Guyana1988
Guyana,1988,male,55-74 years,3,24469,Guyana1988
Guyana,1988,female,15-24 years,10,87955,Guyana1988
Guyana,1988,female,55-74 years,1,25128,Guyana1988
Guyana,1988,female,25-34 years,2,62428,Guyana1988
Guyana,1988,female,35-54 years,1,57863,Guyana1988
Guyana,1988,female,5-14 years,0,91613,Guyana1988
Guyana,1988,female,75+ years,0,5258,Guyana1988
Guyana,1988,male,5-14 years,0,91875,Guyana1988
Guyana,1988,male,75+ years,0,4522,Guyana1988
Guyana,1989,male,25-34 years,20,61007,Guyana1989
Guyana,1989,male,55-74 years,8,24423,Guyana1989
Guyana,1989,male,35-54 years,17,60728,Guyana1989
Guyana,1989,male,15-24 years,20,82060,Guyana1989
Guyana,1989,male,75+ years,1,4304,Guyana1989
Guyana,1989,female,15-24 years,15,86230,Guyana1989
Guyana,1989,female,55-74 years,3,25362,Guyana1989
Guyana,1989,female,25-34 years,5,63276,Guyana1989
Guyana,1989,female,35-54 years,2,60363,Guyana1989
Guyana,1989,male,5-14 years,2,90510,Guyana1989
Guyana,1989,female,5-14 years,1,90585,Guyana1989
Guyana,1989,female,75+ years,0,5256,Guyana1989
Guyana,1990,male,25-34 years,23,61238,Guyana1990
Guyana,1990,male,55-74 years,7,24349,Guyana1990
Guyana,1990,male,75+ years,1,4090,Guyana1990
Guyana,1990,male,15-24 years,18,79963,Guyana1990
Guyana,1990,male,35-54 years,13,62629,Guyana1990
Guyana,1990,female,15-24 years,12,84613,Guyana1990
Guyana,1990,female,55-74 years,3,25481,Guyana1990
Guyana,1990,female,35-54 years,4,63070,Guyana1990
Guyana,1990,female,25-34 years,4,63874,Guyana1990
Guyana,1990,male,5-14 years,2,89344,Guyana1990
Guyana,1990,female,5-14 years,2,89480,Guyana1990
Guyana,1990,female,75+ years,0,5295,Guyana1990
Guyana,1991,male,75+ years,3,4103,Guyana1991
Guyana,1991,male,35-54 years,22,63902,Guyana1991
Guyana,1991,male,25-34 years,20,61639,Guyana1991
Guyana,1991,male,15-24 years,25,78590,Guyana1991
Guyana,1991,female,15-24 years,20,83288,Guyana1991
Guyana,1991,male,55-74 years,4,24589,Guyana1991
Guyana,1991,female,55-74 years,2,25913,Guyana1991
Guyana,1991,female,35-54 years,4,64883,Guyana1991
Guyana,1991,female,25-34 years,3,64963,Guyana1991
Guyana,1991,male,5-14 years,2,88752,Guyana1991
Guyana,1991,female,5-14 years,0,88747,Guyana1991
Guyana,1991,female,75+ years,0,5251,Guyana1991
Guyana,1992,male,55-74 years,10,24947,Guyana1992
Guyana,1992,male,35-54 years,20,65227,Guyana1992
Guyana,1992,male,25-34 years,16,61900,Guyana1992
Guyana,1992,male,75+ years,1,4113,Guyana1992
Guyana,1992,female,75+ years,1,5153,Guyana1992
Guyana,1992,male,15-24 years,12,77451,Guyana1992
Guyana,1992,female,15-24 years,8,82022,Guyana1992
Guyana,1992,female,25-34 years,4,65856,Guyana1992
Guyana,1992,female,35-54 years,3,66839,Guyana1992
Guyana,1992,female,55-74 years,1,26480,Guyana1992
Guyana,1992,female,5-14 years,1,88301,Guyana1992
Guyana,1992,male,5-14 years,1,88424,Guyana1992
Guyana,1993,male,25-34 years,19,61922,Guyana1993
Guyana,1993,male,35-54 years,16,66569,Guyana1993
Guyana,1993,male,15-24 years,18,76553,Guyana1993
Guyana,1993,male,55-74 years,4,25346,Guyana1993
Guyana,1993,female,25-34 years,5,66401,Guyana1993
Guyana,1993,female,15-24 years,4,80833,Guyana1993
Guyana,1993,female,35-54 years,3,68847,Guyana1993
Guyana,1993,female,55-74 years,1,27073,Guyana1993
Guyana,1993,female,5-14 years,2,87945,Guyana1993
Guyana,1993,female,75+ years,0,5036,Guyana1993
Guyana,1993,male,5-14 years,0,88194,Guyana1993
Guyana,1993,male,75+ years,0,4112,Guyana1993
Guyana,1994,male,25-34 years,19,61649,Guyana1994
Guyana,1994,male,15-24 years,21,75958,Guyana1994
Guyana,1994,male,75+ years,1,4083,Guyana1994
Guyana,1994,male,35-54 years,14,67952,Guyana1994
Guyana,1994,male,55-74 years,4,25709,Guyana1994
Guyana,1994,female,15-24 years,9,79778,Guyana1994
Guyana,1994,female,55-74 years,3,27573,Guyana1994
Guyana,1994,female,25-34 years,6,66495,Guyana1994
Guyana,1994,female,35-54 years,6,70836,Guyana1994
Guyana,1994,female,5-14 years,3,87580,Guyana1994
Guyana,1994,female,75+ years,0,4955,Guyana1994
Guyana,1994,male,5-14 years,0,88014,Guyana1994
Guyana,1995,male,75+ years,2,4016,Guyana1995
Guyana,1995,male,35-54 years,32,69347,Guyana1995
Guyana,1995,male,25-34 years,20,61036,Guyana1995
Guyana,1995,male,55-74 years,7,25980,Guyana1995
Guyana,1995,male,15-24 years,16,75684,Guyana1995
Guyana,1995,female,15-24 years,10,78904,Guyana1995
Guyana,1995,female,35-54 years,7,72700,Guyana1995
Guyana,1995,female,25-34 years,4,66078,Guyana1995
Guyana,1995,female,55-74 years,1,27922,Guyana1995
Guyana,1995,female,5-14 years,0,87174,Guyana1995
Guyana,1995,female,75+ years,0,4933,Guyana1995
Guyana,1995,male,5-14 years,0,87908,Guyana1995
Guyana,1996,male,25-34 years,18,61208,Guyana1996
Guyana,1996,male,75+ years,1,4206,Guyana1996
Guyana,1996,male,55-74 years,5,25903,Guyana1996
Guyana,1996,male,15-24 years,14,74989,Guyana1996
Guyana,1996,male,35-54 years,13,70760,Guyana1996
Guyana,1996,female,55-74 years,3,27838,Guyana1996
Guyana,1996,female,15-24 years,4,77959,Guyana1996
Guyana,1996,female,25-34 years,1,66018,Guyana1996
Guyana,1996,female,35-54 years,1,73722,Guyana1996
Guyana,1996,female,5-14 years,0,85353,Guyana1996
Guyana,1996,female,75+ years,0,5226,Guyana1996
Guyana,1996,male,5-14 years,0,85866,Guyana1996
Guyana,1997,male,25-34 years,14,61382,Guyana1997
Guyana,1997,female,75+ years,1,5573,Guyana1997
Guyana,1997,male,35-54 years,10,72527,Guyana1997
Guyana,1997,male,15-24 years,9,73872,Guyana1997
Guyana,1997,male,55-74 years,3,25615,Guyana1997
Guyana,1997,female,25-34 years,2,65815,Guyana1997
Guyana,1997,female,5-14 years,1,84446,Guyana1997
Guyana,1997,female,15-24 years,0,76589,Guyana1997
Guyana,1997,female,35-54 years,0,74845,Guyana1997
Guyana,1997,female,55-74 years,0,27455,Guyana1997
Guyana,1997,male,5-14 years,0,85051,Guyana1997
Guyana,1997,male,75+ years,0,4414,Guyana1997
Guyana,1998,male,55-74 years,6,25154,Guyana1998
Guyana,1998,male,35-54 years,13,74495,Guyana1998
Guyana,1998,male,25-34 years,8,61554,Guyana1998
Guyana,1998,male,15-24 years,4,72158,Guyana1998
Guyana,1998,female,5-14 years,2,84570,Guyana1998
Guyana,1998,female,15-24 years,1,74682,Guyana1998
Guyana,1998,female,35-54 years,1,76045,Guyana1998
Guyana,1998,female,25-34 years,0,65510,Guyana1998
Guyana,1998,female,55-74 years,0,26825,Guyana1998
Guyana,1998,female,75+ years,0,5921,Guyana1998
Guyana,1998,male,5-14 years,0,85543,Guyana1998
Guyana,1998,male,75+ years,0,4632,Guyana1998
Guyana,1999,male,25-34 years,41,61650,Guyana1999
Guyana,1999,male,35-54 years,38,76458,Guyana1999
Guyana,1999,male,15-24 years,32,69833,Guyana1999
Guyana,1999,male,75+ years,2,4820,Guyana1999
Guyana,1999,male,55-74 years,7,24637,Guyana1999
Guyana,1999,female,15-24 years,20,72293,Guyana1999
Guyana,1999,female,75+ years,1,6185,Guyana1999
Guyana,1999,female,25-34 years,9,65117,Guyana1999
Guyana,1999,female,55-74 years,3,26117,Guyana1999
Guyana,1999,female,35-54 years,7,77259,Guyana1999
Guyana,1999,female,5-14 years,2,85604,Guyana1999
Guyana,1999,male,5-14 years,1,87121,Guyana1999
Guyana,2001,male,55-74 years,21,24588,Guyana2001
Guyana,2001,male,35-54 years,63,80183,Guyana2001
Guyana,2001,male,25-34 years,46,60741,Guyana2001
Guyana,2001,male,75+ years,2,5114,Guyana2001
Guyana,2001,male,15-24 years,22,65739,Guyana2001
Guyana,2001,female,15-24 years,15,67250,Guyana2001
Guyana,2001,female,25-34 years,11,63575,Guyana2001
Guyana,2001,female,35-54 years,13,80682,Guyana2001
Guyana,2001,female,55-74 years,3,25805,Guyana2001
Guyana,2001,female,5-14 years,1,88698,Guyana2001
Guyana,2001,female,75+ years,0,6483,Guyana2001
Guyana,2001,male,5-14 years,0,91568,Guyana2001
Guyana,2002,male,35-54 years,59,81725,Guyana2002
Guyana,2002,male,55-74 years,15,25213,Guyana2002
Guyana,2002,male,25-34 years,34,59613,Guyana2002
Guyana,2002,male,15-24 years,31,64530,Guyana2002
Guyana,2002,female,15-24 years,13,65044,Guyana2002
Guyana,2002,male,75+ years,1,5180,Guyana2002
Guyana,2002,female,25-34 years,9,62180,Guyana2002
Guyana,2002,female,55-74 years,2,26413,Guyana2002
Guyana,2002,female,35-54 years,6,82679,Guyana2002
Guyana,2002,female,5-14 years,4,90156,Guyana2002
Guyana,2002,male,5-14 years,2,93598,Guyana2002
Guyana,2002,female,75+ years,0,6508,Guyana2002
Guyana,2003,male,35-54 years,63,83011,Guyana2003
Guyana,2003,male,25-34 years,42,58196,Guyana2003
Guyana,2003,male,55-74 years,17,26025,Guyana2003
Guyana,2003,male,15-24 years,27,63808,Guyana2003
Guyana,2003,male,75+ years,2,5167,Guyana2003
Guyana,2003,female,15-24 years,20,63364,Guyana2003
Guyana,2003,female,75+ years,1,6451,Guyana2003
Guyana,2003,female,35-54 years,12,84488,Guyana2003
Guyana,2003,female,25-34 years,7,60458,Guyana2003
Guyana,2003,female,55-74 years,3,27246,Guyana2003
Guyana,2003,female,5-14 years,2,91355,Guyana2003
Guyana,2003,male,5-14 years,2,95136,Guyana2003
Guyana,2004,male,75+ years,4,5077,Guyana2004
Guyana,2004,male,25-34 years,42,56522,Guyana2004
Guyana,2004,male,35-54 years,48,84137,Guyana2004
Guyana,2004,male,55-74 years,15,26937,Guyana2004
Guyana,2004,male,15-24 years,25,63853,Guyana2004
Guyana,2004,female,15-24 years,17,62536,Guyana2004
Guyana,2004,female,25-34 years,11,58410,Guyana2004
Guyana,2004,female,35-54 years,14,86168,Guyana2004
Guyana,2004,female,75+ years,1,6343,Guyana2004
Guyana,2004,female,55-74 years,3,28195,Guyana2004
Guyana,2004,male,5-14 years,4,96017,Guyana2004
Guyana,2004,female,5-14 years,2,92113,Guyana2004
Guyana,2005,male,25-34 years,41,54600,Guyana2005
Guyana,2005,male,55-74 years,19,27890,Guyana2005
Guyana,2005,male,35-54 years,43,85091,Guyana2005
Guyana,2005,male,75+ years,2,4913,Guyana2005
Guyana,2005,male,15-24 years,21,64802,Guyana2005
Guyana,2005,female,15-24 years,16,62748,Guyana2005
Guyana,2005,female,25-34 years,10,56021,Guyana2005
Guyana,2005,female,35-54 years,12,87677,Guyana2005
Guyana,2005,female,55-74 years,2,29185,Guyana2005
Guyana,2005,female,5-14 years,2,92359,Guyana2005
Guyana,2005,male,5-14 years,1,96224,Guyana2005
Guyana,2005,female,75+ years,0,6199,Guyana2005
Guyana,2006,male,25-34 years,46,54309,Guyana2006
Guyana,2006,male,55-74 years,18,28901,Guyana2006
Guyana,2006,male,75+ years,3,4938,Guyana2006
Guyana,2006,male,35-54 years,50,85783,Guyana2006
Guyana,2006,male,15-24 years,29,65453,Guyana2006
Guyana,2006,female,15-24 years,20,64182,Guyana2006
Guyana,2006,female,25-34 years,11,55372,Guyana2006
Guyana,2006,female,35-54 years,12,87754,Guyana2006
Guyana,2006,female,55-74 years,3,30405,Guyana2006
Guyana,2006,male,5-14 years,5,94486,Guyana2006
Guyana,2006,female,5-14 years,4,90602,Guyana2006
Guyana,2006,female,75+ years,0,6223,Guyana2006
Guyana,2007,male,35-54 years,73,86507,Guyana2007
Guyana,2007,male,75+ years,3,4901,Guyana2007
Guyana,2007,male,25-34 years,28,54095,Guyana2007
Guyana,2007,male,15-24 years,27,66115,Guyana2007
Guyana,2007,male,55-74 years,11,29855,Guyana2007
Guyana,2007,female,75+ years,2,6214,Guyana2007
Guyana,2007,female,15-24 years,15,65585,Guyana2007
Guyana,2007,female,25-34 years,9,55201,Guyana2007
Guyana,2007,female,55-74 years,4,31718,Guyana2007
Guyana,2007,female,35-54 years,9,87596,Guyana2007
Guyana,2007,female,5-14 years,3,88555,Guyana2007
Guyana,2007,male,5-14 years,1,92446,Guyana2007
Guyana,2008,male,75+ years,3,4848,Guyana2008
Guyana,2008,male,35-54 years,53,87299,Guyana2008
Guyana,2008,male,55-74 years,18,30779,Guyana2008
Guyana,2008,male,25-34 years,30,53990,Guyana2008
Guyana,2008,male,15-24 years,20,66792,Guyana2008
Guyana,2008,female,55-74 years,7,33157,Guyana2008
Guyana,2008,female,15-24 years,13,66821,Guyana2008
Guyana,2008,female,75+ years,1,6197,Guyana2008
Guyana,2008,female,35-54 years,13,87224,Guyana2008
Guyana,2008,female,25-34 years,6,55523,Guyana2008
Guyana,2008,female,5-14 years,4,86356,Guyana2008
Guyana,2008,male,5-14 years,0,90267,Guyana2008
Guyana,2009,male,35-54 years,51,88163,Guyana2009
Guyana,2009,male,25-34 years,26,53875,Guyana2009
Guyana,2009,male,55-74 years,15,31720,Guyana2009
Guyana,2009,male,75+ years,2,4834,Guyana2009
Guyana,2009,male,15-24 years,14,67457,Guyana2009
Guyana,2009,female,15-24 years,14,67774,Guyana2009
Guyana,2009,female,35-54 years,15,86706,Guyana2009
Guyana,2009,female,75+ years,1,6229,Guyana2009
Guyana,2009,female,25-34 years,7,56144,Guyana2009
Guyana,2009,female,55-74 years,4,34707,Guyana2009
Guyana,2009,female,5-14 years,6,84273,Guyana2009
Guyana,2009,male,5-14 years,1,88273,Guyana2009
Guyana,2010,male,75+ years,5,4885,Guyana2010
Guyana,2010,male,35-54 years,80,89147,Guyana2010
Guyana,2010,male,25-34 years,30,53501,Guyana2010
Guyana,2010,male,15-24 years,27,68249,Guyana2010
Guyana,2010,male,55-74 years,12,32734,Guyana2010
Guyana,2010,female,15-24 years,21,68563,Guyana2010
Guyana,2010,female,25-34 years,11,56716,Guyana2010
Guyana,2010,female,55-74 years,4,36294,Guyana2010
Guyana,2010,female,35-54 years,8,86183,Guyana2010
Guyana,2010,female,5-14 years,5,82511,Guyana2010
Guyana,2010,male,5-14 years,2,86692,Guyana2010
Guyana,2010,female,75+ years,0,6350,Guyana2010
Guyana,2011,male,35-54 years,64,90085,Guyana2011
Guyana,2011,male,25-34 years,34,52146,Guyana2011
Guyana,2011,male,55-74 years,19,33737,Guyana2011
Guyana,2011,male,15-24 years,31,71216,Guyana2011
Guyana,2011,male,75+ years,2,5121,Guyana2011
Guyana,2011,female,35-54 years,14,87351,Guyana2011
Guyana,2011,female,75+ years,1,6656,Guyana2011
Guyana,2011,female,15-24 years,10,70472,Guyana2011
Guyana,2011,female,25-34 years,7,55527,Guyana2011
Guyana,2011,female,55-74 years,3,37229,Guyana2011
Guyana,2011,female,5-14 years,4,80748,Guyana2011
Guyana,2011,male,5-14 years,3,84995,Guyana2011
Guyana,2012,male,35-54 years,71,90968,Guyana2012
Guyana,2012,male,55-74 years,21,34933,Guyana2012
Guyana,2012,male,75+ years,3,5373,Guyana2012
Guyana,2012,male,25-34 years,27,50601,Guyana2012
Guyana,2012,male,15-24 years,30,74548,Guyana2012
Guyana,2012,female,25-34 years,11,53923,Guyana2012
Guyana,2012,female,35-54 years,18,88544,Guyana2012
Guyana,2012,female,15-24 years,14,72713,Guyana2012
Guyana,2012,female,55-74 years,5,38249,Guyana2012
Guyana,2012,male,5-14 years,4,83404,Guyana2012
Guyana,2012,female,5-14 years,2,79129,Guyana2012
Guyana,2012,female,75+ years,0,6971,Guyana2012
Guyana,2013,male,25-34 years,35,49177,Guyana2013
Guyana,2013,male,35-54 years,65,91779,Guyana2013
Guyana,2013,male,55-74 years,23,36325,Guyana2013
Guyana,2013,male,15-24 years,34,77905,Guyana2013
Guyana,2013,female,15-24 years,29,75001,Guyana2013
Guyana,2013,male,75+ years,2,5578,Guyana2013
Guyana,2013,female,35-54 years,13,89706,Guyana2013
Guyana,2013,female,55-74 years,4,39408,Guyana2013
Guyana,2013,female,25-34 years,3,52213,Guyana2013
Guyana,2013,female,5-14 years,1,77645,Guyana2013
Guyana,2013,male,5-14 years,1,81898,Guyana2013
Guyana,2013,female,75+ years,0,7232,Guyana2013
Hungary,1991,male,75+ years,333,188235,Hungary1991
Hungary,1991,male,35-54 years,1271,1420586,Hungary1991
Hungary,1991,male,55-74 years,751,874916,Hungary1991
Hungary,1991,female,75+ years,263,363039,Hungary1991
Hungary,1991,male,25-34 years,364,663374,Hungary1991
Hungary,1991,female,55-74 years,382,1146759,Hungary1991
Hungary,1991,female,35-54 years,341,1486414,Hungary1991
Hungary,1991,male,15-24 years,154,785554,Hungary1991
Hungary,1991,female,25-34 years,85,652494,Hungary1991
Hungary,1991,female,15-24 years,40,748660,Hungary1991
Hungary,1991,male,5-14 years,7,730241,Hungary1991
Hungary,1991,female,5-14 years,2,697494,Hungary1991
Hungary,1992,male,75+ years,317,178482,Hungary1992
Hungary,1992,male,35-54 years,1281,1435500,Hungary1992
Hungary,1992,male,55-74 years,766,880216,Hungary1992
Hungary,1992,female,75+ years,212,349038,Hungary1992
Hungary,1992,male,25-34 years,364,651345,Hungary1992
Hungary,1992,female,55-74 years,384,1167015,Hungary1992
Hungary,1992,male,15-24 years,202,804971,Hungary1992
Hungary,1992,female,35-54 years,346,1499718,Hungary1992
Hungary,1992,female,25-34 years,73,639938,Hungary1992
Hungary,1992,female,15-24 years,44,767574,Hungary1992
Hungary,1992,male,5-14 years,9,706161,Hungary1992
Hungary,1992,female,5-14 years,2,674998,Hungary1992
Hungary,1993,male,75+ years,300,168944,Hungary1993
Hungary,1993,male,55-74 years,736,885398,Hungary1993
Hungary,1993,male,35-54 years,1189,1441399,Hungary1993
Hungary,1993,female,75+ years,198,335159,Hungary1993
Hungary,1993,male,25-34 years,326,650343,Hungary1993
Hungary,1993,female,55-74 years,354,1187358,Hungary1993
Hungary,1993,female,35-54 years,320,1505289,Hungary1993
Hungary,1993,male,15-24 years,157,816038,Hungary1993
