country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year, gdp_for_year ($) ,gdp_per_capita ($)
Romania,2013,female,55-74 years,135,2471792,5.46,0.7909999999999999,"191,549,024,911",10080
Romania,2013,female,35-54 years,119,2811283,4.23,0.7909999999999999,"191,549,024,911",10080
Romania,2013,female,25-34 years,29,1355015,2.14,0.7909999999999999,"191,549,024,911",10080
Romania,2013,female,15-24 years,22,1124343,1.96,0.7909999999999999,"191,549,024,911",10080
Romania,2013,male,5-14 years,8,1096591,0.73,0.7909999999999999,"191,549,024,911",10080
Romania,2013,female,5-14 years,6,1038632,0.58,0.7909999999999999,"191,549,024,911",10080
Romania,2014,male,55-74 years,644,2061013,31.25,0.7929999999999999,"199,493,490,983",10526
Romania,2014,male,75+ years,172,572374,30.05,0.7929999999999999,"199,493,490,983",10526
Romania,2014,male,35-54 years,705,2917749,24.16,0.7929999999999999,"199,493,490,983",10526
Romania,2014,male,25-34 years,230,1430960,16.07,0.7929999999999999,"199,493,490,983",10526
Romania,2014,male,15-24 years,125,1158355,10.79,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,75+ years,58,976072,5.94,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,55-74 years,138,2470673,5.59,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,35-54 years,91,2812215,3.24,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,25-34 years,18,1335635,1.35,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,15-24 years,14,1087344,1.29,0.7929999999999999,"199,493,490,983",10526
Romania,2014,male,5-14 years,11,1094389,1.01,0.7929999999999999,"199,493,490,983",10526
Romania,2014,female,5-14 years,3,1035456,0.29,0.7929999999999999,"199,493,490,983",10526
Saint Lucia,2000,male,75+ years,2,2398,83.4,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,male,55-74 years,3,6940,43.23,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,male,25-34 years,3,11783,25.46,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,55-74 years,1,7546,13.25,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,male,35-54 years,2,15752,12.7,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,25-34 years,1,12690,7.88,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,35-54 years,1,16209,6.17,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,male,5-14 years,1,17324,5.77,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,15-24 years,0,15127,0.0,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,5-14 years,0,17444,0.0,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,female,75+ years,0,3209,0.0,0.6829999999999999,"784,159,229",5557
Saint Lucia,2000,male,15-24 years,0,14678,0.0,0.6829999999999999,"784,159,229",5557
Saint Lucia,2005,male,35-54 years,2,18544,10.79,0.691,"951,207,366",6292
Saint Lucia,2005,male,25-34 years,1,12581,7.95,0.691,"951,207,366",6292
Saint Lucia,2005,male,15-24 years,1,16438,6.08,0.691,"951,207,366",6292
Saint Lucia,2005,female,15-24 years,0,16946,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,female,25-34 years,0,13364,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,female,35-54 years,0,19296,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,female,5-14 years,0,16357,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,female,55-74 years,0,8353,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,female,75+ years,0,3072,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,male,5-14 years,0,16477,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,male,55-74 years,0,7412,0.0,0.691,"951,207,366",6292
Saint Lucia,2005,male,75+ years,0,2329,0.0,0.691,"951,207,366",6292
Saint Lucia,2010,male,55-74 years,2,10246,19.52,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,15-24 years,1,15678,6.38,0.73,"1,381,968,259",8557
Saint Lucia,2010,male,35-54 years,1,22681,4.41,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,25-34 years,0,13885,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,35-54 years,0,23787,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,5-14 years,0,14411,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,55-74 years,0,10814,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,female,75+ years,0,3852,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,male,15-24 years,0,15545,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,male,25-34 years,0,13280,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,male,5-14 years,0,14494,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2010,male,75+ years,0,2830,0.0,0.73,"1,381,968,259",8557
Saint Lucia,2011,male,55-74 years,3,10517,28.53,0.73,"1,437,684,815",8826
Saint Lucia,2011,male,35-54 years,4,23081,17.33,0.73,"1,437,684,815",8826
Saint Lucia,2011,male,25-34 years,1,13402,7.46,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,15-24 years,0,15844,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,25-34 years,0,14012,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,35-54 years,0,24250,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,5-14 years,0,13949,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,55-74 years,0,11141,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,female,75+ years,0,3936,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,male,15-24 years,0,15798,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,male,5-14 years,0,14055,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2011,male,75+ years,0,2907,0.0,0.73,"1,437,684,815",8826
Saint Lucia,2012,male,75+ years,1,2977,33.59,0.73,"1,436,803,333",8764
Saint Lucia,2012,male,35-54 years,4,23432,17.07,0.73,"1,436,803,333",8764
Saint Lucia,2012,male,55-74 years,1,10788,9.27,0.73,"1,436,803,333",8764
Saint Lucia,2012,male,25-34 years,1,13446,7.44,0.73,"1,436,803,333",8764
Saint Lucia,2012,male,5-14 years,1,13592,7.36,0.73,"1,436,803,333",8764
Saint Lucia,2012,male,15-24 years,1,16016,6.24,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,35-54 years,1,24624,4.06,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,15-24 years,0,16001,0.0,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,25-34 years,0,14085,0.0,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,5-14 years,0,13460,0.0,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,55-74 years,0,11502,0.0,0.73,"1,436,803,333",8764
Saint Lucia,2012,female,75+ years,0,4017,0.0,0.73,"1,436,803,333",8764
Saint Lucia,2013,male,75+ years,1,3037,32.93,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,male,25-34 years,3,13451,22.3,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,male,55-74 years,2,11088,18.04,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,male,35-54 years,4,23758,16.84,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,male,15-24 years,2,16184,12.36,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,male,5-14 years,1,13116,7.62,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,35-54 years,1,24949,4.01,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,15-24 years,0,16134,0.0,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,25-34 years,0,14124,0.0,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,5-14 years,0,12956,0.0,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,55-74 years,0,11907,0.0,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2013,female,75+ years,0,4086,0.0,0.7290000000000001,"1,489,928,889",9041
Saint Lucia,2014,male,55-74 years,3,11439,26.23,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,male,25-34 years,3,13477,22.26,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,male,35-54 years,4,24066,16.62,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,25-34 years,2,14165,14.12,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,15-24 years,1,16194,6.18,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,male,15-24 years,1,16267,6.15,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,35-54 years,0,25264,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,5-14 years,0,12464,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,55-74 years,0,12366,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,female,75+ years,0,4163,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,male,5-14 years,0,12649,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Lucia,2014,male,75+ years,0,3082,0.0,0.7290000000000001,"1,551,921,037",9372
Saint Vincent and Grenadines,2000,male,35-54 years,3,11565,25.94,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,male,15-24 years,2,11006,18.17,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,15-24 years,0,10682,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,25-34 years,0,8075,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,35-54 years,0,10952,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,5-14 years,0,11396,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,55-74 years,0,5182,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,female,75+ years,0,1861,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,male,25-34 years,0,8625,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,male,5-14 years,0,11593,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,male,55-74 years,0,4776,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2000,male,75+ years,0,1243,0.0,0.674,"396,270,000",4087
Saint Vincent and Grenadines,2005,male,15-24 years,4,10542,37.94,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,male,35-54 years,2,13458,14.86,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,male,25-34 years,1,8846,11.3,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,35-54 years,1,12482,8.01,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,15-24 years,0,10390,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,25-34 years,0,8413,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,5-14 years,0,10587,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,55-74 years,0,5331,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,female,75+ years,0,1869,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,male,5-14 years,0,10795,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,male,55-74 years,0,5148,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2005,male,75+ years,0,1257,0.0,0.6970000000000001,"550,728,667",5556
Saint Vincent and Grenadines,2010,male,25-34 years,4,8930,44.79,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,male,5-14 years,1,9962,10.04,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,15-24 years,0,10100,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,25-34 years,0,8656,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,35-54 years,0,13330,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,5-14 years,0,9754,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,55-74 years,0,5951,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,female,75+ years,0,1741,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,male,15-24 years,0,10289,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,male,35-54 years,0,14386,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,male,55-74 years,0,5730,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2010,male,75+ years,0,1221,0.0,0.711,"681,225,963",6809
Saint Vincent and Grenadines,2011,male,35-54 years,3,14471,20.73,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,55-74 years,1,6091,16.42,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,male,15-24 years,1,10177,9.83,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,15-24 years,0,9973,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,25-34 years,0,8686,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,35-54 years,0,13447,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,5-14 years,0,9530,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,female,75+ years,0,1807,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,male,25-34 years,0,8921,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,male,5-14 years,0,9742,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,male,55-74 years,0,5909,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2011,male,75+ years,0,1283,0.0,0.713,"676,129,407",6759
Saint Vincent and Grenadines,2012,male,25-34 years,2,8898,22.48,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,male,15-24 years,2,10078,19.85,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,male,55-74 years,1,6126,16.32,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,35-54 years,2,13558,14.75,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,male,35-54 years,2,14545,13.75,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,15-24 years,1,9859,10.14,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,25-34 years,0,8700,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,5-14 years,0,9355,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,55-74 years,0,6253,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,female,75+ years,0,1881,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,male,5-14 years,0,9568,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2012,male,75+ years,0,1346,0.0,0.715,"692,933,741",6918
Saint Vincent and Grenadines,2013,female,15-24 years,0,9748,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,female,25-34 years,0,8694,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,female,35-54 years,0,13666,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,female,5-14 years,0,9231,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,female,55-74 years,0,6444,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,female,75+ years,0,1948,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,15-24 years,0,9986,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,25-34 years,0,8863,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,35-54 years,0,14602,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,5-14 years,0,9440,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,55-74 years,0,6377,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2013,male,75+ years,0,1399,0.0,0.7170000000000001,"721,207,148",7183
Saint Vincent and Grenadines,2014,male,75+ years,1,1440,69.44,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,male,25-34 years,1,8817,11.34,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,15-24 years,0,9636,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,25-34 years,0,8665,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,35-54 years,0,13751,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,5-14 years,0,9144,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,55-74 years,0,6689,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,female,75+ years,0,1991,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,male,15-24 years,0,9888,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,male,35-54 years,0,14629,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,male,5-14 years,0,9346,0.0,0.72,"725,185,185",7203
Saint Vincent and Grenadines,2014,male,55-74 years,0,6680,0.0,0.72,"725,185,185",7203
Serbia,2000,male,75+ years,162,135980,119.14,0.71,"6,540,247,190",915
Serbia,2000,male,55-74 years,417,788999,52.85,0.71,"6,540,247,190",915
Serbia,2000,female,75+ years,97,224751,43.16,0.71,"6,540,247,190",915
Serbia,2000,male,35-54 years,304,1091897,27.84,0.71,"6,540,247,190",915
Serbia,2000,female,55-74 years,228,934771,24.39,0.71,"6,540,247,190",915
Serbia,2000,male,25-34 years,98,482971,20.29,0.71,"6,540,247,190",915
Serbia,2000,male,15-24 years,83,521679,15.91,0.71,"6,540,247,190",915
Serbia,2000,female,35-54 years,97,1110851,8.73,0.71,"6,540,247,190",915
Serbia,2000,female,25-34 years,31,484418,6.4,0.71,"6,540,247,190",915
Serbia,2000,female,15-24 years,17,502157,3.39,0.71,"6,540,247,190",915
Serbia,2000,male,5-14 years,5,445855,1.12,0.71,"6,540,247,190",915
Serbia,2000,female,5-14 years,4,424811,0.94,0.71,"6,540,247,190",915
Serbia,2005,male,75+ years,195,180107,108.27,0.741,"26,252,007,830",3719
Serbia,2005,male,55-74 years,382,773127,49.41,0.741,"26,252,007,830",3719
Serbia,2005,female,75+ years,103,286007,36.01,0.741,"26,252,007,830",3719
Serbia,2005,male,35-54 years,295,1054508,27.98,0.741,"26,252,007,830",3719
Serbia,2005,female,55-74 years,172,907793,18.95,0.741,"26,252,007,830",3719
Serbia,2005,male,25-34 years,86,509858,16.87,0.741,"26,252,007,830",3719
Serbia,2005,female,35-54 years,114,1078540,10.57,0.741,"26,252,007,830",3719
Serbia,2005,male,15-24 years,45,499116,9.02,0.741,"26,252,007,830",3719
Serbia,2005,female,25-34 years,30,501034,5.99,0.741,"26,252,007,830",3719
Serbia,2005,female,15-24 years,12,478193,2.51,0.741,"26,252,007,830",3719
Serbia,2005,male,5-14 years,3,405216,0.74,0.741,"26,252,007,830",3719
Serbia,2005,female,5-14 years,0,385483,0.0,0.741,"26,252,007,830",3719
Serbia,2010,male,75+ years,204,218129,93.52,0.757,"39,460,357,731",5682
Serbia,2010,male,55-74 years,341,802176,42.51,0.757,"39,460,357,731",5682
Serbia,2010,female,75+ years,88,330923,26.59,0.757,"39,460,357,731",5682
Serbia,2010,male,35-54 years,252,982567,25.65,0.757,"39,460,357,731",5682
Serbia,2010,male,25-34 years,77,520649,14.79,0.757,"39,460,357,731",5682
Serbia,2010,female,55-74 years,128,929555,13.77,0.757,"39,460,357,731",5682
Serbia,2010,male,15-24 years,29,456237,6.36,0.757,"39,460,357,731",5682
Serbia,2010,female,35-54 years,64,1008522,6.35,0.757,"39,460,357,731",5682
Serbia,2010,female,25-34 years,18,505753,3.56,0.757,"39,460,357,731",5682
Serbia,2010,female,15-24 years,6,434665,1.38,0.757,"39,460,357,731",5682
Serbia,2010,female,5-14 years,0,367970,0.0,0.757,"39,460,357,731",5682
Serbia,2010,male,5-14 years,0,387725,0.0,0.757,"39,460,357,731",5682
Serbia,2011,male,75+ years,211,215193,98.05,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,male,55-74 years,316,847315,37.29,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,female,75+ years,95,333972,28.45,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,male,35-54 years,276,982723,28.09,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,male,25-34 years,77,501889,15.34,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,female,55-74 years,142,970364,14.63,0.7609999999999999,"46,466,728,667",6734
Serbia,2011,female,35-54 years,77,1000759,7.69,0.7609999999999999,"46,466,728,667",6734
